created_at,id_str,source,in_reply_to_status_id_str,in_reply_to_user_id_str,in_reply_to_screen_name,user_id_str,user_name,user_screen_name,is_quote_status,quote_count,reply_count,retweet_count,favorite_count,full_text,entities_hashtags,entities_user_mentions
2019-02-27 11:26,1.10061312453987E+018,None,None,3141030385,digibank,None,Parthiban,parthibanguna,None,None,1,0,0,Yes but this issue got resolved few days but no communication was sent to me. If you have done that properly there is no point for me to come to twitter. Multiple emails was unanswered.m before i reach twitter,,
2019-02-27 11:23,1.1006122802265E+018,None,None,3141030385,digibank,None,Parthiban,parthibanguna,None,None,0,0,0,I got a call from ypur representative.. she confirmed my issue few days ago. My feedback if you fix any issue please keep customer informed else how would we know..,,
2019-02-27 00:20,1.10044543792282E+018,None,None,,,None,Sanketh Y S,SankethYS,None,None,1,0,0,@digibank : Can your account holders accept funds via an International transfer?,,digibank
2019-02-26 21:05,1.10039637874684E+018,None,None,,,None,Rizki,kiwarrrr,None,None,1,0,0,"@digibank hu, how can I enable fingerprint log-in?",,digibank
2019-02-26 19:59,1.10037980411158E+018,None,None,,,None,Parthiban,parthibanguna,None,None,2,0,0,"@digibank your customer service is really the worst i have ever seen, i have upload all the document either respond with answer no reply rather autogenerated mail keeps telling someone will reachout. I even created support case no reply. Never say digital bank #horribleservice",horribleservice,digibank
2019-02-26 18:17,1.10035404969665E+018,None,None,,,None,ndaaw,windasardjono,None,None,1,0,0,@digibank @dbs_care i swear youre the worst service ever. i will not ever used your card again !!!,,digibank dbs_care
2019-02-26 17:17,1.10033905517729E+018,None,None,3141030385,digibank,None,Iteung,pacarsikabayan,None,None,1,0,0,"I called the CS number again. Blurt everything out, they (seems to) understand and tries to sort the problem.",,
2019-02-26 13:51,1.10028718885866E+018,None,None,,,None,Raees,WasWits,None,None,1,0,0,"@digibank need Feb e statement, Please help me",,digibank
2019-02-26 11:33,1.10025256657797E+018,None,None,3141030385,digibank,None,raunak singh,singhraunak,None,None,1,0,0,Done,,
2019-02-26 11:26,1.10025074695873E+018,None,None,3141030385,digibank,None,Swagatam,Swagata52708292,None,None,1,0,0,Thanks.Issue resolved.,,
2019-02-26 11:21,1.10024948065638E+018,None,None,3141030385,digibank,None,Sabuj Maity,SabujMaity9,None,None,1,0,0,Its resolved. Thanks,,
2019-02-26 10:47,1.10024091493967E+018,None,None,,,None,James Richmond,jamesrichmond10,None,None,0,0,0,@digibank is there something wrong with the app this morning?,,digibank
2019-02-26 02:00,1.10010831080236E+018,None,None,,,None,Prashant Madhukar,prashantlucifer,None,None,1,0,0,"@digibank requested for some information through mail to digibank cc on 17 Feb, Singapore no 1 bank never replied digibank is loosing my trust day by day. How much time u require to respond my query. Banking service is more like a joke by dbs in india",,digibank
2019-02-25 15:09,1.09994453959737E+018,None,None,,,None,AVINASH RAJ SUMAN,AvinashRajSuman,None,None,1,0,0,"@digibank Dear Team, May I request you to please reverse the transaction of 5000 rupees. Transaction details is as follow. M7808-TRF-MOBILE-9436338877 Recipient doesnt want to open any other account rather than his existing account with other bank. Please do the needful ASAP.",,digibank
2019-02-25 14:55,1.09994104387153E+018,None,None,3141030385,digibank,None,Swagatam,Swagata52708292,None,None,1,0,0,Date - 22-02-2019 Mode of transfer - UPI. Please call me for further information.,,
2019-02-25 14:30,1.09993471279605E+018,None,None,3141030385,digibank,None,Dinesh Nihalani,nihalani_dinesh,None,None,1,0,0,"You may call me on +91-9321946974, I am available on this number now",,
2019-02-25 04:19,1.09978086822948E+018,None,None,3141030385,digibank,None,Sudharshan Gowda,sudharshan188,None,None,2,0,0,Do check my mail to digibankin@dbs.com,,dbs
2019-02-25 02:33,1.09975423856402E+018,None,None,3141030385,digibank,None,Mohit Chawla,mohitchwla,None,None,2,0,0,@digibank It is not your fault. It is the fault of @bluedartcs @BlueDartCares @BlueDart_ and they should take necessary action. Please avoid this company from sending future parcels @digibank .,,digibank bluedartcs BlueDartCares BlueDart_ digibank
2019-02-24 19:33,1.09964839020215E+018,None,None,,,None,Nihal Singh,dudeThisIsNihal,None,None,1,0,0,@digibank I have not recieved my welcome kit yet. It has already been more than 24hrs since your agent visited to do KYC at my home.,,digibank
2019-02-24 19:14,1.09964362539315E+018,None,None,3141030385,digibank,None,Dinesh Nihalani,nihalani_dinesh,None,None,1,0,0,"I have shared the query, lets see how much time does it take to have a answer to my question",,
2019-02-24 17:35,1.09961886677755E+018,None,None,,,None,Dinesh Nihalani,nihalani_dinesh,None,None,1,0,0,"@digibank Digibank claimed an assured cash back of 3500 on a spent of INR 1 Lakh during the Diwali offer. As per the terms cash back was to be credited after 90 days of the offer, today is the 98th day, still no cash back received, is this a scam or a new way to fool customers?",,digibank
2019-02-24 10:12,1.09950736784515E+018,None,None,,,None,Ifit,Ifit61240429,None,None,1,0,0,"@digibank sallam dengan dbs..saya punya kartu kredit.,fressh masa belum apa2 udah ada biaya tahunan..ini merugikan customer,..tolong di jelaskan!!!!!!!!!!",,digibank
2019-02-24 05:03,1.09942950171971E+018,None,None,,,None,Sudharshan Gowda,sudharshan188,None,None,1,0,0,@digibank Im supposed to receive these funds for my college funds ,,digibank
2019-02-23 17:43,1.09925831434769E+018,None,None,,,None,Rudra Dhruva,rudra_dhruva,None,None,1,0,0,@digibank Unable to do transactions from past one hour amd receiving same error. Please help !!! ,,digibank
2019-02-23 12:25,1.09917840291588E+018,None,None,,,None,donat indomie,IndomieDonat,None,None,1,0,0,@digibank hi jika transfer gagal LAMA AMAT YA NGEMBALIIN DANA max 2 hari kerja!!!!!!! )-/)-837)/&-(af,,digibank
2019-02-23 11:27,1.09916385779958E+018,None,None,3141030385,digibank,None,Tabrej Shaikh,tabrejshekh,None,None,1,0,0,Thanks for your reply. My issue is been resolved. Thanks,,
2019-02-23 01:22,1.0990116794955E+018,None,None,,,None,Shyam Chourasiya,Shyam___,None,None,1,0,0,@digibank ,,digibank
2019-02-22 22:28,1.09896785288595E+018,None,None,,,None,Imtiyaz Khan,imtiyazkhan38,None,None,1,0,0,@digibank How can i check digi bucks statement?,,digibank
2019-02-22 21:52,1.09895865368242E+018,None,None,,,None,kambaalayashwanth ⚡,yasheinstein2,None,None,1,0,0,"@digibank why the option add money via debit card removed, in fund account section",,digibank
2019-02-22 18:37,1.09890970128945E+018,None,None,,,None,Startup Tracker,StartupTracker,None,None,0,0,0,"@digibank Hey, we just got a tip saying you are working on something cool. Can you tell us more about what you do here: startuptracker.io/crowdsourcing/ @digibank?t=ha … ?",,digibank digibank
2019-02-22 18:24,1.09890637911115E+018,None,None,,,None,Nitesh Jhalani,niteshjhalani,None,None,0,0,0,"@digibank on doing NEFT, amount got debited from my account but didnt credit in the other account. Please help me. Please call me 8005500181. Its urgent. I need to make payment.",,digibank
2019-02-22 16:54,1.09888372760464E+018,None,None,3141030385,digibank,None,R S Moni 🚩 🇮🇳 🚩,rsmoni007,None,None,1,0,0,Ok thanks Will let you know if there is no response from @GooglePayIndia,,GooglePayIndia
2019-02-22 16:42,1.09888076686642E+018,None,None,,,None,Nitesh Jhalani,niteshjhalani,None,None,1,0,0,@digibank Amount got deducted from my account but not credited to the other account in last NEFT. Please call me 8005500181,,digibank
2019-02-22 15:34,1.09886348227386E+018,None,None,,,None,Souradeep Musib 🇮🇳,SouradeepMusib,None,None,1,0,0,@digibank hi.. no one called me yet. @dbsbank,,digibank dbsbank
2019-02-22 13:57,1.09883906400917E+018,None,None,,,None,Amit Kumar 🇮🇳,amit231291,None,None,1,0,0,@digibank cashback not credited.... already 90 days... ,,digibank
2019-02-22 13:51,1.09883758798733E+018,None,None,3141030385,digibank,None,Amit,techsavy_1,None,None,1,0,0,I have submitted the form kindly look into this issue,,
2019-02-22 12:13,1.09881299625865E+018,None,None,,,None,Amit,techsavy_1,None,None,1,0,0,@digibank i recived a mail from cvl-kra that my pan verification has been created by DBS but i have not applied for mutual fund through DBS then why this message,,digibank
2019-02-22 11:56,1.09880874272709E+018,None,None,3141030385,digibank,None,Shafi Khan,KhanShafi_,None,None,1,0,0,"Submitted the form and waiting for your response. On a side note, you guys should allow using a special character like underscore in the Twitter handle. I had to use just KhanShafi instead of KhanShafi_ to not get an error!!",,
2019-02-22 11:52,1.09880777257621E+018,None,None,,,None,Mukul Singh,itsMukulS,None,None,1,0,0,"@digibank Hello digibank , my query is that CAN I DEPOSIT The amount through an ATM in my digibank account . Example SBI ATM , can I use that to deposit it into my bank account ?",,digibank
2019-02-22 10:51,1.09879240914242E+018,None,None,,,None,Andy Ferbson,AFerbson,None,None,1,0,0,"@digibank @dbscare Hows the result for ID-DIGIBANK-20190216-1474, its been 6 days and not resolved?",,digibank dbscare
2019-02-22 10:46,1.09879123615497E+018,None,None,,,None,Shafi Khan,KhanShafi_,None,None,1,0,0,"@digibank Im not able to add balance to my account. It says the account has been freezed and/or blocked. Tried many times and multiple methods, none are working. There is no helpline number or email to contact a real person. Can you look into the matter?",,digibank
2019-02-22 01:07,1.09864546033028E+018,None,None,,,None,GPR,gpr0077,None,None,1,0,0,@digibank hello dbs when will Digi Bank open a branch in Hyderabad. I need to verify my account. please arrange few agents in hyderabad for fingerprint verification. So many people are waiting for Digi Bank in Hyderabad,,digibank
2019-02-22 00:23,1.09863432496483E+018,None,None,,,None,Vishal 🇮🇳,vishalk_89,None,None,1,0,0,@digibank is upi system not working? All upi requests are failing..,,digibank
2019-02-21 21:50,1.09859577806132E+018,None,None,3141030385,digibank,None,R S Moni 🚩 🇮🇳 🚩,rsmoni007,None,None,1,0,0,Actually I have issue with @GooglePayIndia transactions. And not sure how your team will assist in this case. Anyway I will keep in touch with @GooglePayIndia,,GooglePayIndia GooglePayIndia
2019-02-21 21:08,1.09858514159159E+018,None,None,3141030385,digibank,None,Simran Bhushan,Simran_Bhushan,None,None,1,0,0,This error I am getting ,,
2019-02-21 19:44,1.09856400984064E+018,None,None,3141030385,digibank,None,Adarsh Bhadauriya,Adarsh_sb18,None,None,1,0,0,I have filled this form .. now plz look into the issue and solve it as soon as possible. ..,,
2019-02-21 19:27,1.09855995551314E+018,None,None,3141030385,digibank,None,Sabuj Maity,SabujMaity9,None,None,1,0,0,Plz Solve it ASAP I am facing lots of trouble,,
2019-02-21 19:21,1.09855827399173E+018,None,None,3141030385,digibank,None,जग्गा जासूस,AnkitCh10723174,None,None,1,0,0,request number: IN-Request-20190215-0187 Service request type: Transaction Dispute Service request date: 15-Feb-2019,,
2019-02-21 19:16,1.09855706814587E+018,None,None,,,None,Sabuj Maity,SabujMaity9,None,None,2,0,0,@digibank My Account has been froze without any prior notice saying that noylt able to verify your physical debit card but I havent received it I am a student need to do daily transactions its creating a lot of trouble I have even mailed but no response @DBSBankIndia @dbs_care,,digibank DBSBankIndia dbs_care
2019-02-21 18:32,1.09854607825993E+018,None,None,3141030385,digibank,None,R S Moni 🚩 🇮🇳 🚩,rsmoni007,None,None,1,0,0,I raised 3 times But no response from @GooglePayIndia,,GooglePayIndia
2019-02-21 17:57,1.09853722858049E+018,None,None,3141030385,digibank,None,Nilotpal Mandal,NilotpalManda17,None,None,1,0,0,And after completing biometric authentication??,,
2019-02-21 16:57,1.09852214586336E+018,None,None,3141030385,digibank,None,Nilotpal Mandal,NilotpalManda17,None,None,1,0,0,Could you please tell the details of limitations,,
2019-02-21 14:32,1.09848559945812E+018,None,None,3141030385,digibank,None,Nilotpal Mandal,NilotpalManda17,None,None,1,0,0,I have opened an digibank savings account.. I want to know that is my digi account ready for transaction through UPI before completing my biometric authentication or it will be started after completing my verification??,,
2019-02-20 20:50,1.09821831151331E+018,None,None,,,None,Yash Bhagchandani,yasbhagchandani,None,None,1,0,0,@digibank @DBSBankIndia @dbs_care Before opening an account with this bank Be aware they will close it without proper reasons and once closed account cannot be reopened...,,digibank DBSBankIndia dbs_care
2019-02-20 20:12,1.09820866667776E+018,None,None,3141030385,digibank,None,suhail ahmed,owaizafifa,None,None,1,0,0,Im unable to transaction through phone pe app / what is my six digit pin,,
2019-02-20 19:37,1.09819984521353E+018,None,None,3141030385,digibank,None,Himanshu,itsAnder_,None,None,1,0,0,Ive shared the details.,,
2019-02-20 19:17,1.09819504281079E+018,None,None,3141030385,digibank,None,Abhinav Rakesh,rakesh_abhinav,None,None,1,0,0,"Date 16th february, City - Ghaziabad, Pin code 201012",,
2019-02-20 18:50,1.09818803169208E+018,None,None,,,None,Shubham Kalantri,783shubham387,None,None,1,0,0,@digibank very prompt response for the tweet done on 12 Feb you are responding on 20 Feb,,digibank
2019-02-20 16:19,1.09815026066743E+018,None,None,,,None,Abhinav Rakesh,rakesh_abhinav,None,None,1,0,0,"@digibank Hello Team, My wife created account on Digibank App few days ago, However she still has not received any call from anyone for completing KYC, Can you please check, Reference code is - 98281200",,digibank
2019-02-20 15:10,1.09813285582004E+018,None,None,3141030385 2304953087,digibank SalluCommunity,None,aniketJagtap,I_annyy,None,None,1,0,0,"This is just show to world that your are doing something,but actually your services make us to use social platforms to show our problem,which is worst.that also shows how your system capable yo solve issue.go and support you technical team first and my request no:201901241286",,
2019-02-20 12:59,1.09809987142738E+018,None,None,3141030385,digibank,None,BHARAT 🇮🇳,SalluCommunity,None,None,1,0,0,Regarding cash back,,
2019-02-20 12:30,1.09809256677435E+018,None,None,,,None,Lokesh Varma,lvarma1998,None,None,1,0,0,"@digibank @dbs_care @DBSBankIndia We are very much curious to know, when you are going to open a branch at metropolitan #city #hyderabad . All my friends are also eagerly awaiting for unlock there benefits at #digibank",city hyderabad digibank,digibank dbs_care DBSBankIndia
2019-02-20 10:45,1.09806596976993E+018,None,None,,,None,Ajithian,avialab,None,None,2,1,1,"@digibank This 1 sucks.. Trying to pay my cc payment, throwing same error for last two days. ",,digibank
2019-02-20 02:54,1.09794759931779E+018,None,None,3141030385,digibank,None,INDRIPALA VIVEK,vivekindripala,None,None,1,0,0,Seriously dude..does any one uses digibank....,,
2019-02-19 19:56,1.09784243313448E+018,None,None,3141030385,digibank,None,hardik solanki,realsolanki,None,None,1,0,0,"Mailed, plz solve my problem",,
2019-02-19 18:53,1.09782657712625E+018,None,None,3141030385,digibank,None,MY SALMAN,MyBeingSalman,None,None,1,0,0,What is the meaning of upgrade?? How to upgrade,,
2019-02-19 15:21,1.09777326391508E+018,None,None,,,None,Sudipta Ranjan Das,i_srd,None,None,1,0,0,@digibank What is this non sense unable to use digi bank bill option since days . every time getting this error message ,,digibank
2019-02-19 12:29,1.09772990090607E+018,None,None,3141030385,digibank,None,BHARAT 🇮🇳,SalluCommunity,None,None,1,0,0,I have some issue regarding my offer of last month,,
2019-02-19 11:59,1.09772230576389E+018,None,None,,,None,Golam Masud,golammasud,None,None,1,0,0,"@digibank Hi, I opened an Savings account through reference via App. I was on tour & my physical debit card was returned due to not present. How can I get it now?",,digibank
2019-02-19 10:59,1.09770712898121E+018,None,None,3141030385,digibank,None,Shanwaz Rahman,shanwazrahman,None,None,1,0,0,I have dbs India and my problem is transaction is not credit own account but its debit from upi ,,
2019-02-19 01:29,1.09756386950384E+018,None,None,,,None,BHARAT 🇮🇳,SalluCommunity,None,None,1,0,0,@digibank need help,,digibank
2019-02-18 23:47,1.09753819430682E+018,None,None,,,None,Manik Singh,iammaniksingh,None,None,1,0,0,@digibank Facing several issues since opened my motherss account with the bank. Please assist.,,digibank
2019-02-18 19:09,1.09746815978176E+018,None,None,,,None,Rocket Singh,mifanboy,None,None,1,0,0,@digibank Your below tweet is from Oct18 and wanted to confirm if indeed the T&Cs have remained same; no penalty on premature withdrawal of FD? Pls confirm #digibank #deposits #penalty twitter.com/digibank/statu s/1049167505648996353 …,digibank deposits penalty,digibank
2019-02-18 18:55,1.09746462974627E+018,None,None,,,None,Ronak Shah,ronakdshah2004,None,None,1,0,0,"@digibank Hi, do check following email received claiming to be from DBS Regards ",,digibank
2019-02-18 16:28,1.09742759475095E+018,None,None,3141030385,digibank,None,Hanif Shaikh,HanifSh98852991,None,None,1,0,0,Thank you for your support. If you can share me the merchant name and transaction ID for merchant would be really helpful,,
2019-02-18 15:58,1.09742016508657E+018,None,None,3141030385,digibank,None,Saibal Sarkar,saibaltwt,None,None,1,0,0,Concern resolved. Money refunded. Cheers @digibank,,digibank
2019-02-18 14:15,1.09739408722784E+018,None,None,,,None,Manan Wason,MananWason1,None,None,1,0,0,@digibank Will any of your agent call me actually or is it just for namesake? I m trying since morning... giving calls on the number provided by you but no response!,,digibank
2019-02-18 09:15,1.09731865512411E+018,None,None,,,None,vinod kumar medam,vinod_medam,None,None,1,0,0,"@digibank hi ,we r from Hyderabad and and unable to complete verification as agents are not available,when will u start your operations in Hyderabad?",,digibank
2019-02-17 18:29,1.09709570027633E+018,None,None,,,None,Malika Uppal,malikauppal,None,None,1,0,2,@digibank I transferred amount from my sbi account to my digibank account. But the amount didnt get credited since 20 days. Please help,,digibank
2019-02-17 18:15,1.09709209903438E+018,None,None,3141030385,digibank,None,Nawazish Kareem,kareem_nawazish,None,None,1,0,0,Yesterday i lost my debit card and today i found it. Thanks!,,
2019-02-17 15:55,1.09705701311515E+018,None,None,3141030385,digibank,None,hardik solanki,realsolanki,None,None,1,0,0,Look I have formal complaint raised... why will police file FIR for 3k fraud....I have formal copy of complaint with pilice station stamp on ot...is it ok?,,
2019-02-17 13:52,1.09702596690651E+018,None,None,3141030385,digibank,None,Parvez,Parvez74553147,None,None,1,0,0,Sir I think 12 months completed it seems now weather my account closed or what please say,,
2019-02-17 13:26,1.09701939124429E+018,None,None,3141030385,digibank,None,RVidhya,vr39593,None,None,0,0,0,Thanks!,,
2019-02-17 08:26,1.09694396013039E+018,None,None,3141030385,digibank,None,Saibal Sarkar,saibaltwt,None,None,1,0,0,Please try to resolve ASAP. Money aint easy to earn. I presume you shall appreciate this greater than I do.,,
2019-02-17 03:28,1.09686894907198E+018,None,None,,,None,Parvez,Parvez74553147,None,None,1,0,0,@digibank sir can you help I didnt do finger verification still is it compulsory to do because am staying at Karnataka in Raichur district and give me suggestion what shall I do another thingI liked this digi bank I hv ATM card also am using only thing finger verification left,,digibank
2019-02-16 23:09,1.09680367130672E+018,None,None,,,None,Manjudu,ManJuDu,None,None,1,0,0,@digibank I need information for free aprooved health insurance policy,,digibank
2019-02-16 22:40,1.09679637587692E+018,None,None,,,None,Nawazish Kareem,kareem_nawazish,None,None,1,0,0,"@digibank i have a problem, need your help immediately",,digibank
2019-02-16 22:14,1.09678993120315E+018,None,None,3141030385,digibank,None,Sanketh Y S,SankethYS,None,None,1,0,0,Where can I find info for new program?,,
2019-02-16 21:17,1.09677552490138E+018,None,None,,,None,Gautam Sarda,ilusarda,None,None,1,0,0,@digibank I received this offer on mail and booked a 3 month FD worth 50k yesterday. When will the Amazon Voucher reach me? ,,digibank
2019-02-16 19:37,1.09675046203063E+018,None,None,3141030385,digibank,None,hardik solanki,realsolanki,None,None,1,0,0,Already raised police complaint.... with mumbai police ,,
2019-02-16 18:45,1.0967372121615E+018,None,None,3141030385,digibank,None,Pawan raj 🇮🇳,pawankumar511,None,None,1,0,0,Ofcourse I gree with u .I need that amount very urgent so will u transfer that amount to my another account.,,
2019-02-16 18:38,1.09673552329971E+018,None,None,3141030385,digibank,None,Abhijeet Gourai,GouraiAbhijeet,None,None,1,0,0,Hope he will help me to resolve my issue.,,
2019-02-16 16:08,1.09669783564116E+018,None,None,,,None,Aman Jain,friskysurfer,None,None,1,0,0,@digibank Hi team . I am not able to make any transactions from Digibank App. Please can you look into this immediately.,,digibank
2019-02-16 14:09,1.09666795690842E+018,None,None,3141030385,digibank,None,Pawan raj 🇮🇳,pawankumar511,None,None,1,0,0,,,
2019-02-16 13:49,1.09666273182908E+018,None,None,3141030385,digibank,None,hardik solanki,realsolanki,None,None,1,0,0,,,
2019-02-16 00:55,1.09646794877094E+018,None,None,,,None,Vipin,VIPlather,None,None,1,0,0,@digibank Do you have Credit Card for Digi Bank users ?,,digibank
2019-02-15 23:59,1.09645399992074E+018,None,None,,,None,hardik solanki,realsolanki,None,None,1,0,0,@digibank need u ppl help... that one fraudster with dbs account have looted me serving as a suplier of reputed company... I need ur help to take my money back,,digibank
2019-02-15 20:43,1.09640475327203E+018,None,None,,,None,𝐚𝐧𝐣𝐚𝐧𝐢,shugardust,None,None,1,0,0,"@digibank hi I can’t log in to my account and can’t transfer to it either, what is happening? please help",,digibank
2019-02-15 20:18,1.09639830274293E+018,None,None,3141030385,digibank,None,Saibal Sarkar,saibaltwt,None,None,1,0,0,Already raised. Please look into matter.,,
2019-02-15 20:11,1.09639659703288E+018,None,None,,,None,Sanketh Y S,SankethYS,None,None,1,0,0,@digibank : Is digibucks program active because I have not received any email for the month of January.,,digibank
2019-02-15 18:02,1.09636414950685E+018,None,None,,,None,Manan Wason,MananWason1,None,None,1,0,0,@digibank Very nice of you freezing my bank account because i wasnt able to verify my fingerprint and then not sending an agent for like atleast a week for verification. @CafeCoffeeDay partners you have in Chennai have stopped verification service since 2 months.,,digibank CafeCoffeeDay
2019-02-15 17:09,1.09635085931364E+018,None,None,,,None,Timotius,timotiusd87,None,None,1,0,0,"@digibank Apakah benar seperti ini mekanisme data nasabah di DBS?? Kalau benar berarti sangat mengecewakan, apakah kalau nasabah yg pernah tutup rekening maka tidak akan pernah bisa buka lagi??? Aturan macam apa itu? ",,digibank
2019-02-15 14:40,1.09631319615418E+018,None,None,3141030385,digibank,None,Devjeet,Devjeet4,None,None,1,0,0,"Any amount of transaction, the error received was declined but when the card is swipt it accepts. Only problem is with the wave-payment.",,
2019-02-15 14:14,1.09630676772892E+018,None,None,,,None,satheesh yadav,satheeshyadav,None,None,1,0,0,@digibank Hai I am satheesh from Hyderabad. I enrolled for digibank last Aug 2018. But could not complete biometric verification as that facility not available in Hyderabad. With out biometric verification can I start Fd/Rd is your bank. Please update me,,digibank
2019-02-15 14:09,1.09630549656966E+018,None,None,3141030385,digibank,None,Rishikesh pandey,AskRishikesh,None,None,0,0,0,Thanks,,
2019-02-15 13:46,1.09629971542604E+018,None,None,3141030385,digibank,None,Naveen 🧘🏻‍♂️ ☕️ 🍪 🍫,MomsLilSon,None,None,1,0,0,I did it check out the issue ASAP,,
2019-02-15 13:36,1.09629714308873E+018,None,None,3141030385,digibank,None,Naveen 🧘🏻‍♂️ ☕️ 🍪 🍫,MomsLilSon,None,None,1,0,0,"What the F*** are you doing till this time, do you guys required a reminder from @dbsbank Singapore team?",,dbsbank
2019-02-15 13:30,1.09629559965623E+018,None,None,,,None,kaniska,kaniska1985,None,None,1,0,0,@digibank When do I get my Bookmyshow voucher of Rs 2000/-,,digibank
2019-02-15 10:57,1.09625703821527E+018,None,None,3141030385,digibank,None,Dheeraj Ramchandani,soydheerajr,None,None,2,0,0,"Wud this case remain unresolved if v stop following up? Coz clearly U dnt bother to update us on ur own. Evr heard of the words accountability, responsibility, ownership? I fail 2 undrstnd the supercilious bhviour of ur Mum staff if this is wat U offer @dbs_care @shubhamHR",,dbs_care shubhamHR
2019-02-15 10:21,1.09624821842429E+018,None,None,,,None,adelia,duesty,None,None,1,0,0,"@digibank hi, ive got question, can dbs spore account transfer to dbs indonesia account, direct from atm or internet banking?",,digibank
2019-02-14 19:30,1.09602394039538E+018,None,None,3141030385,digibank,None,Rishikesh pandey,AskRishikesh,None,None,1,0,0,I have filled up above form. Kindly proceed further with the details mentioned in the same.,,
2019-02-14 16:24,1.09597707931575E+018,None,None,,,None,Deepak K,DeepakK47750064,None,None,1,0,0,@digibank want to do kyc at ccd Karol Bagh...But they deny to do.,,digibank
2019-02-14 13:46,1.09593743139895E+018,None,None,,,None,Devjeet,Devjeet4,None,None,1,0,0,"@digibank hi, my card is not accepted at wave-payment. Please help",,digibank
2019-02-14 13:08,1.09592780979135E+018,None,None,,,None,iwan ali Ngasman,Ngasman_iOne,None,None,1,0,0,@digibank lokasi terdekat booth digibank dimana di area GBK dan sekitarnya,,digibank
2019-02-14 01:04,1.09574561691785E+018,None,None,,,None,tajinderpal Singh,tajinder_27,None,None,1,0,0,@digibank i have a bank account n i want to get my name corrected in the records please help,,digibank
2019-02-13 21:28,1.09569119490508E+018,None,None,,,None,Bidisha Banerjee,onlybidisha,None,None,1,0,0,@digibank I have opend my account by adhaar based otp.now its telling me i have to complete full kyc.Can i do that by visiting Dbs Kolkata branch?and how many days I have in my hand to do it?,,digibank
2019-02-13 17:26,1.0956301754531E+018,None,None,,,None,Bhavesh M Paithane,bhaveshpaithane,None,None,1,0,0,@digibank @DBSBankIndia fake emails to collect customers??? I registered but no cashback such fraud tactis to make people register for Mutual Funds @TOIMumbai ,,digibank DBSBankIndia TOIMumbai
2019-02-13 17:18,1.09562820462952E+018,None,None,3141030385,digibank,None,Sandesh Andrade,SandeshAndrade,None,None,1,0,0,"Hi, thanks for the support. Merchant has agreed to refund money.",,
2019-02-13 15:31,1.0956014163648E+018,None,None,,,None,Rishikesh pandey,AskRishikesh,None,None,2,0,0,@digibank @BlueDartCares @BlueDart_ Is this a joke? For the first time i saw this. All other companys are processing delivery. Omg. I am amazed. I am worried as they will return back my package. ,,digibank BlueDartCares BlueDart_
2019-02-13 15:26,1.09559998400999E+018,None,None,3141030385,digibank,None,Rishikesh pandey,AskRishikesh,None,None,0,0,0,Is this a joke? For the first time i saw this. All other companys are processing delivery. Omg. Why you guys choose such company who cant deliver package. ,,
2019-02-13 12:26,1.09555477597275E+018,None,None,3141030385,digibank,None,Pavan Narbolikar,pavanpa1,None,None,0,0,0,Thank you!,,
2019-02-12 21:53,1.09533497816071E+018,None,None,,,None,Pavan Narbolikar,pavanpa1,None,None,1,0,0,@digibank When will get BMS coupon for maintaining said balance,,digibank
2019-02-12 15:22,1.09523665145279E+018,None,None,,,None,Turbotron,Turbotron555,None,None,1,0,0,@digibank hey I have a raised a transaction dispute twice last week and still I havent recieved any reply from your end. Not cool Digibank,,digibank
2019-02-12 14:08,1.09521798667007E+018,None,None,,,None,Prasanna Jadiya,Prasanna2896,None,None,3,0,0,@digibank why cant I add my card to #ApplePay in #India ? The parent @dbsbank does support Apple Pay. There are many NFC enabled terminals where ApplePay and @GooglePay can be used in India... #DigitalIndia #SmartCity @PiyushGoyal @narendramodi @RBI @FinMinIndia @AppleSupport ,ApplePay India DigitalIndia SmartCity,digibank dbsbank GooglePay PiyushGoyal narendramodi RBI FinMinIndia AppleSupport
2019-02-12 13:33,1.09520913920103E+018,None,None,3141030385,digibank,None,Kill Something,MaheshwariAnant,None,None,2,0,0,Would be great if someone from the team could reach out and address this issue.,,
2019-02-12 11:51,1.09518352612576E+018,None,None,,,None,vinod kumar medam,vinod_medam,None,None,1,0,0,@digibank what is the last date of digibucks program? And what do u mean by PCD in my bank statement??? ,,digibank
2019-02-12 10:22,1.09516128596296E+018,None,None,,,None,Reingkarnasi Sincan,MuhamadRohman_,None,None,1,0,0,@digibank why Paypal refund does not enter my bank account for more than 2 weeks? please help me,,digibank
2019-02-11 22:47,1.09498638918638E+018,None,None,,,None,Amit Kumar 🇮🇳,amit231291,None,None,1,0,0,@digibank cashback still not credited.... ,,digibank
2019-02-11 19:40,1.09493914783022E+018,None,None,3141030385,digibank,None,Sandesh Andrade,SandeshAndrade,None,None,1,0,0,"Hi DBS, I was told, my issue would be resolved in 30 days. Do you have any update?",,
2019-02-11 17:57,1.09491341351429E+018,None,None,3141030385,digibank,None,Chapmanwadi Cha Champion,scaredindia,None,None,1,0,0,where is it that i asked the account detail..i only need the customer care phone number meant for any random digibank customer,,
2019-02-11 17:40,1.09490907073209E+018,None,None,,,None,Sourav2820,sourav2820,None,None,1,0,0,@digibank @dbs_care @dbsbank you guys claim for refund dispute transaction within 72 hours.but after completing of 6 days also it has not been refunded in account.How you guys claim that DBS is Asias no 1 bank?Fraud it is.,,digibank dbs_care dbsbank
